lag,tipo,corr,sku
5,Remolques y SemiR,0.0,ch002
6,Hibridos y Electricos,0.0,ch002
6,Livianos,0.0,ch002
6,Menores,0.3554412557735745,ch002
6,Pesados,0.18685590114998957,ch002
6,Remolques y SemiR,0.0,ch002
7,Hibridos y Electricos,0.0,ch002
7,Livianos,0.0,ch002
7,Menores,0.0,ch002
7,Pesados,0.0,ch002
7,Remolques y SemiR,0.0,ch002
0,Hibridos y Electricos,0.0,ch004
0,Livianos,0.0,ch004
0,Menores,0.0,ch004
0,Pesados,0.0,ch004
0,Remolques y SemiR,0.0,ch004
1,Hibridos y Electricos,0.0,ch004
1,Livianos,0.0,ch004
1,Menores,0.0,ch004
1,Pesados,0.0,ch004
1,Remolques y SemiR,0.0,ch004
2,Hibridos y Electricos,0.0,ch004
2,Livianos,0.0,ch004
2,Menores,0.0,ch004
2,Pesados,0.0,ch004
2,Remolques y SemiR,0.0,ch004
3,Hibridos y Electricos,0.0,ch004
3,Livianos,0.0,ch004
3,Menores,0.0,ch004
3,Pesados,0.0,ch004
3,Remolques y SemiR,0.0,ch004
4,Hibridos y Electricos,0.0,ch004
4,Livianos,0.0,ch004
4,Menores,0.0,ch004
4,Pesados,0.0,ch004
4,Remolques y SemiR,0.0,ch004
5,Hibridos y Electricos,0.0,ch004
5,Livianos,0.0,ch004
5,Menores,0.30137987032558716,ch004
5,Pesados,0.0,ch004
5,Remolques y SemiR,0.0,ch004
6,Hibridos y Electricos,-0.11874418728507012,ch004
6,Livianos,0.0,ch004
6,Menores,0.0,ch004
6,Pesados,0.1680775099991139,ch004
6,Remolques y SemiR,0.0,ch004
7,Hibridos y Electricos,0.0,ch004
7,Livianos,0.21982443662512247,ch004
7,Menores,0.0,ch004
7,Pesados,0.0,ch004
7,Remolques y SemiR,-0.21266088181037907,ch004
0,Hibridos y Electricos,-0.41011063447125945,ch005
0,Livianos,0.0,ch005
0,Menores,0.0,ch005
0,Pesados,-0.32296108165027704,ch005
0,Remolques y SemiR,0.4370425134572258,ch005
1,Hibridos y Electricos,0.0,ch005
1,Livianos,-0.337147268956823,ch005
1,Menores,-0.2862864433000106,ch005
1,Pesados,0.0,ch005
1,Remolques y SemiR,0.0,ch005
2,Hibridos y Electricos,0.0,ch005
2,Livianos,0.0,ch005
2,Menores,0.0,ch005
2,Pesados,0.0,ch005
2,Remolques y SemiR,0.0,ch005
3,Hibridos y Electricos,0.0,ch005
3,Livianos,0.0,ch005
3,Menores,0.0,ch005
3,Pesados,0.0,ch005
3,Remolques y SemiR,0.0,ch005
4,Hibridos y Electricos,0.0,ch005
4,Livianos,0.0,ch005
4,Menores,0.0,ch005
4,Pesados,0.0,ch005
4,Remolques y SemiR,0.0,ch005
5,Hibridos y Electricos,0.0,ch005
5,Livianos,0.0,ch005
5,Menores,0.0,ch005
5,Pesados,0.0,ch005
5,Remolques y SemiR,0.0,ch005
6,Hibridos y Electricos,0.0,ch005
6,Livianos,0.0,ch005
6,Menores,0.0,ch005
6,Pesados,0.0,ch005
6,Remolques y SemiR,0.0,ch005
7,Hibridos y Electricos,0.0,ch005
7,Livianos,0.0,ch005
7,Menores,0.0,ch005
7,Pesados,0.0,ch005
7,Remolques y SemiR,0.0,ch005
0,Hibridos y Electricos,0.0,ch006
0,Livianos,0.0,ch006
0,Menores,0.0,ch006
0,Pesados,0.0,ch006
0,Remolques y SemiR,0.0,ch006
1,Hibridos y Electricos,0.0,ch006
1,Livianos,0.0,ch006
1,Menores,0.0,ch006
1,Pesados,0.0,ch006
1,Remolques y SemiR,0.0,ch006
2,Hibridos y Electricos,0.0,ch006
2,Livianos,0.0,ch006
2,Menores,0.0,ch006
2,Pesados,0.0,ch006
2,Remolques y SemiR,0.0,ch006
3,Hibridos y Electricos,0.0,ch006
3,Livianos,0.20699964664977247,ch006
3,Menores,0.0,ch006
3,Pesados,0.0,ch006
3,Remolques y SemiR,0.0,ch006
4,Hibridos y Electricos,0.0,ch006
4,Livianos,0.0,ch006
4,Menores,0.26639773129815836,ch006
4,Pesados,0.0,ch006
4,Remolques y SemiR,0.0,ch006
5,Hibridos y Electricos,-0.10746828000870039,ch006
5,Livianos,0.0,ch006
5,Menores,0.0,ch006
5,Pesados,0.0,ch006
5,Remolques y SemiR,0.0,ch006
6,Hibridos y Electricos,0.0,ch006
6,Livianos,0.0,ch006
6,Menores,0.0,ch006
6,Pesados,0.26773495274892734,ch006
6,Remolques y SemiR,0.22716049024967128,ch006
7,Hibridos y Electricos,0.0,ch006
7,Livianos,0.0,ch006
7,Menores,0.0,ch006
7,Pesados,0.0,ch006
7,Remolques y SemiR,0.0,ch006
0,Hibridos y Electricos,0.0,ch006n
0,Livianos,0.0,ch006n
0,Menores,0.0,ch006n
0,Pesados,0.0,ch006n
0,Remolques y SemiR,0.0,ch006n
1,Hibridos y Electricos,0.0,ch006n
1,Livianos,0.0,ch006n
1,Menores,0.0,ch006n
1,Pesados,0.0,ch006n
1,Remolques y SemiR,0.0,ch006n
2,Hibridos y Electricos,0.0,ch006n
2,Livianos,0.0,ch006n
2,Menores,0.0,ch006n
2,Pesados,0.0,ch006n
2,Remolques y SemiR,0.0,ch006n
3,Hibridos y Electricos,0.0,ch006n
3,Livianos,0.0,ch006n
3,Menores,0.0,ch006n
3,Pesados,0.0,ch006n
3,Remolques y SemiR,0.0,ch006n
4,Hibridos y Electricos,0.0,ch006n
4,Livianos,0.0,ch006n
4,Menores,0.0,ch006n
4,Pesados,0.0,ch006n
4,Remolques y SemiR,0.0,ch006n
5,Hibridos y Electricos,0.0,ch006n
5,Livianos,0.0,ch006n
5,Menores,0.0,ch006n
5,Pesados,0.0,ch006n
5,Remolques y SemiR,0.0,ch006n
6,Hibridos y Electricos,0.0,ch006n
6,Livianos,0.0,ch006n
6,Menores,0.0,ch006n
6,Pesados,0.0,ch006n
6,Remolques y SemiR,0.0,ch006n
7,Hibridos y Electricos,0.0,ch006n
7,Livianos,0.0,ch006n
7,Menores,0.0,ch006n
7,Pesados,0.0,ch006n
7,Remolques y SemiR,0.0,ch006n
0,Hibridos y Electricos,0.0,ch007
0,Livianos,0.0,ch007
0,Menores,0.0,ch007
0,Pesados,0.0,ch007
0,Remolques y SemiR,0.0,ch007
1,Hibridos y Electricos,0.0,ch007
1,Livianos,0.0,ch007
1,Menores,0.0,ch007
1,Pesados,0.0,ch007
1,Remolques y SemiR,-0.23511201615253277,ch007
2,Hibridos y Electricos,0.0,ch007
2,Livianos,0.0,ch007
2,Menores,0.0,ch007
2,Pesados,0.0,ch007
2,Remolques y SemiR,0.0,ch007
3,Hibridos y Electricos,0.08187814216447382,ch007
3,Livianos,0.0,ch007
3,Menores,0.0,ch007
3,Pesados,0.0,ch007
3,Remolques y SemiR,0.0,ch007
4,Hibridos y Electricos,0.0,ch007
4,Livianos,0.0,ch007
4,Menores,0.0,ch007
4,Pesados,0.0,ch007
4,Remolques y SemiR,0.0,ch007
5,Hibridos y Electricos,0.0,ch007
5,Livianos,0.0,ch007
5,Menores,0.0,ch007
5,Pesados,0.0,ch007
5,Remolques y SemiR,0.0,ch007
6,Hibridos y Electricos,0.0,ch007
6,Livianos,-0.09781513138352319,ch007
6,Menores,-0.20206242943269404,ch007
6,Pesados,-0.17086222537925375,ch007
6,Remolques y SemiR,0.0,ch007
7,Hibridos y Electricos,0.0,ch007
7,Livianos,0.0,ch007
7,Menores,0.0,ch007
7,Pesados,0.0,ch007
7,Remolques y SemiR,0.0,ch007
0,Hibridos y Electricos,0.0,ch008
0,Livianos,0.0,ch008
0,Menores,0.0,ch008
0,Pesados,0.0,ch008
0,Remolques y SemiR,0.0,ch008
1,Hibridos y Electricos,0.0,ch008
1,Livianos,0.0,ch008
1,Menores,0.0,ch008
1,Pesados,0.0,ch008
1,Remolques y SemiR,0.0,ch008
2,Hibridos y Electricos,0.1149347278520405,ch008
2,Livianos,0.0,ch008
2,Menores,0.0,ch008
2,Pesados,0.0,ch008
2,Remolques y SemiR,0.0,ch008
3,Hibridos y Electricos,0.0,ch008
3,Livianos,0.0,ch008
3,Menores,0.0,ch008
3,Pesados,0.0,ch008
3,Remolques y SemiR,0.0,ch008
4,Hibridos y Electricos,0.0,ch008
4,Livianos,0.0,ch008
4,Menores,0.0,ch008
4,Pesados,0.31724265921016154,ch008
4,Remolques y SemiR,0.0,ch008
5,Hibridos y Electricos,0.0,ch008
5,Livianos,0.0,ch008
5,Menores,0.0,ch008
5,Pesados,0.0,ch008
5,Remolques y SemiR,0.0,ch008
6,Hibridos y Electricos,0.0,ch008
6,Livianos,0.30270833848052764,ch008
6,Menores,0.30633670758117754,ch008
6,Pesados,0.0,ch008
6,Remolques y SemiR,0.0,ch008
7,Hibridos y Electricos,0.0,ch008
7,Livianos,0.0,ch008
7,Menores,0.0,ch008
7,Pesados,0.0,ch008
7,Remolques y SemiR,-0.24048250944526856,ch008
0,Hibridos y Electricos,0.0,ch009
0,Livianos,-0.32804880013385324,ch009
0,Menores,0.0,ch009
0,Pesados,0.0,ch009
0,Remolques y SemiR,0.25477453355775204,ch009
1,Hibridos y Electricos,0.0,ch009
1,Livianos,0.0,ch009
1,Menores,0.0,ch009
1,Pesados,0.0,ch009
1,Remolques y SemiR,0.0,ch009
2,Hibridos y Electricos,0.0,ch009
2,Livianos,0.0,ch009
2,Menores,0.0,ch009
2,Pesados,-0.3578768771268004,ch009
2,Remolques y SemiR,0.0,ch009
3,Hibridos y Electricos,0.0,ch009
3,Livianos,0.0,ch009
3,Menores,-0.32701303638814333,ch009
3,Pesados,0.0,ch009
3,Remolques y SemiR,0.0,ch009
4,Hibridos y Electricos,0.0,ch009
4,Livianos,0.0,ch009
4,Menores,0.0,ch009
4,Pesados,0.0,ch009
4,Remolques y SemiR,0.0,ch009
5,Hibridos y Electricos,-0.3016808409197708,ch009
5,Livianos,0.0,ch009
5,Menores,0.0,ch009
5,Pesados,0.0,ch009
5,Remolques y SemiR,0.0,ch009
6,Hibridos y Electricos,0.0,ch009
6,Livianos,0.0,ch009
6,Menores,0.0,ch009
6,Pesados,0.0,ch009
6,Remolques y SemiR,0.0,ch009
7,Hibridos y Electricos,0.0,ch009
7,Livianos,0.0,ch009
7,Menores,0.0,ch009
7,Pesados,0.0,ch009
7,Remolques y SemiR,0.0,ch009
0,Hibridos y Electricos,0.0,ch010
0,Livianos,0.0,ch010
0,Menores,0.0,ch010
0,Pesados,0.0,ch010
0,Remolques y SemiR,0.5024740528498522,ch010
1,Hibridos y Electricos,0.0,ch010
1,Livianos,0.0,ch010
1,Menores,0.0,ch010
1,Pesados,0.0,ch010
1,Remolques y SemiR,0.0,ch010
2,Hibridos y Electricos,-0.4721293008407769,ch010
2,Livianos,-0.45797022064541393,ch010
2,Menores,-0.2761171351380094,ch010
2,Pesados,-0.43321765564959863,ch010
2,Remolques y SemiR,0.0,ch010
3,Hibridos y Electricos,0.0,ch010
3,Livianos,0.0,ch010
3,Menores,0.0,ch010
3,Pesados,0.0,ch010
3,Remolques y SemiR,0.0,ch010
4,Hibridos y Electricos,0.0,ch010
4,Livianos,0.0,ch010
4,Menores,0.0,ch010
4,Pesados,0.0,ch010
4,Remolques y SemiR,0.0,ch010
5,Hibridos y Electricos,0.0,ch010
5,Livianos,0.0,ch010
5,Menores,0.0,ch010
5,Pesados,0.0,ch010
5,Remolques y SemiR,0.0,ch010
6,Hibridos y Electricos,0.0,ch010
6,Livianos,0.0,ch010
6,Menores,0.0,ch010
6,Pesados,0.0,ch010
6,Remolques y SemiR,0.0,ch010
7,Hibridos y Electricos,0.0,ch010
7,Livianos,0.0,ch010
7,Menores,0.0,ch010
7,Pesados,0.0,ch010
7,Remolques y SemiR,0.0,ch010
0,Hibridos y Electricos,0.0,ch011
0,Livianos,0.0,ch011
0,Menores,0.0,ch011
0,Pesados,0.0,ch011
0,Remolques y SemiR,0.0,ch011
1,Hibridos y Electricos,0.0,ch011
1,Livianos,0.0,ch011
1,Menores,0.0,ch011
1,Pesados,0.0,ch011
1,Remolques y SemiR,0.0,ch011
2,Hibridos y Electricos,0.0,ch011
2,Livianos,0.0,ch011
2,Menores,0.0,ch011
2,Pesados,0.0,ch011
2,Remolques y SemiR,0.0,ch011
3,Hibridos y Electricos,0.0,ch011
3,Livianos,0.0,ch011
3,Menores,0.0,ch011
3,Pesados,0.0,ch011
3,Remolques y SemiR,0.0,ch011
4,Hibridos y Electricos,0.0,ch011
4,Livianos,0.0,ch011
4,Menores,0.0,ch011
4,Pesados,0.0,ch011
4,Remolques y SemiR,0.0,ch011
5,Hibridos y Electricos,0.06877814403915565,ch011
5,Livianos,0.0,ch011
5,Menores,0.0,ch011
5,Pesados,0.0,ch011
5,Remolques y SemiR,0.0,ch011
6,Hibridos y Electricos,0.0,ch011
6,Livianos,0.1863929763594743,ch011
6,Menores,0.32063989073691684,ch011
6,Pesados,0.21557304364806462,ch011
6,Remolques y SemiR,0.0,ch011
7,Hibridos y Electricos,0.0,ch011
7,Livianos,0.0,ch011
7,Menores,0.0,ch011
7,Pesados,0.0,ch011
7,Remolques y SemiR,-0.08248290833847786,ch011
0,Hibridos y Electricos,0.0,ch012
0,Livianos,-0.28380260814635977,ch012
0,Menores,0.0,ch012
0,Pesados,-0.3142819877593735,ch012
0,Remolques y SemiR,0.0,ch012
1,Hibridos y Electricos,-0.38671739973945657,ch012
1,Livianos,0.0,ch012
1,Menores,0.0,ch012
1,Pesados,0.0,ch012
1,Remolques y SemiR,0.0,ch012
2,Hibridos y Electricos,0.0,ch012
2,Livianos,0.0,ch012
2,Menores,0.0,ch012
2,Pesados,0.0,ch012
2,Remolques y SemiR,0.30114515258998703,ch012
3,Hibridos y Electricos,0.0,ch012
3,Livianos,0.0,ch012
3,Menores,0.0,ch012
3,Pesados,0.0,ch012
3,Remolques y SemiR,0.0,ch012
4,Hibridos y Electricos,0.0,ch012
4,Livianos,0.0,ch012
4,Menores,0.0,ch012
4,Pesados,0.0,ch012
4,Remolques y SemiR,0.0,ch012
5,Hibridos y Electricos,0.0,ch012
5,Livianos,0.0,ch012
5,Menores,0.0,ch012
5,Pesados,0.0,ch012
5,Remolques y SemiR,0.0,ch012
6,Hibridos y Electricos,0.0,ch012
6,Livianos,0.0,ch012
6,Menores,0.0,ch012
6,Pesados,0.0,ch012
6,Remolques y SemiR,0.0,ch012
7,Hibridos y Electricos,0.0,ch012
7,Livianos,0.0,ch012
7,Menores,0.23890684689682176,ch012
7,Pesados,0.0,ch012
7,Remolques y SemiR,0.0,ch012
0,Hibridos y Electricos,0.0,ch012n
0,Livianos,0.0,ch012n
0,Menores,0.0,ch012n
0,Pesados,0.0,ch012n
0,Remolques y SemiR,0.0,ch012n
1,Hibridos y Electricos,0.0,ch012n
1,Livianos,0.0,ch012n
1,Menores,0.0,ch012n
1,Pesados,0.0,ch012n
1,Remolques y SemiR,0.0,ch012n
2,Hibridos y Electricos,0.0,ch012n
2,Livianos,0.0,ch012n
2,Menores,0.0,ch012n
2,Pesados,0.0,ch012n
2,Remolques y SemiR,0.0,ch012n
3,Hibridos y Electricos,0.0,ch012n
3,Livianos,0.0,ch012n
3,Menores,0.0,ch012n
3,Pesados,0.0,ch012n
3,Remolques y SemiR,0.0,ch012n
4,Hibridos y Electricos,0.0,ch012n
4,Livianos,0.0,ch012n
4,Menores,0.0,ch012n
4,Pesados,0.0,ch012n
4,Remolques y SemiR,0.0,ch012n
5,Hibridos y Electricos,0.0,ch012n
5,Livianos,0.0,ch012n
5,Menores,0.0,ch012n
5,Pesados,0.0,ch012n
5,Remolques y SemiR,0.0,ch012n
6,Hibridos y Electricos,0.0,ch012n
6,Livianos,0.0,ch012n
6,Menores,0.0,ch012n
6,Pesados,0.0,ch012n
6,Remolques y SemiR,0.0,ch012n
7,Hibridos y Electricos,0.0,ch012n
7,Livianos,0.0,ch012n
7,Menores,0.0,ch012n
7,Pesados,0.0,ch012n
7,Remolques y SemiR,0.0,ch012n
0,Hibridos y Electricos,0.0,ch013
0,Livianos,0.0,ch013
0,Menores,0.0,ch013
0,Pesados,0.0,ch013
0,Remolques y SemiR,0.0,ch013
1,Hibridos y Electricos,0.0,ch013
1,Livianos,-0.29490985107961215,ch013
1,Menores,-0.28241005222878734,ch013
1,Pesados,-0.2432903802822361,ch013
1,Remolques y SemiR,0.0,ch013
2,Hibridos y Electricos,0.0,ch013
2,Livianos,0.0,ch013
2,Menores,0.0,ch013
2,Pesados,0.0,ch013
2,Remolques y SemiR,0.0,ch013
3,Hibridos y Electricos,0.0,ch013
3,Livianos,0.0,ch013
3,Menores,0.0,ch013
3,Pesados,0.0,ch013
3,Remolques y SemiR,0.3860735868760964,ch013
4,Hibridos y Electricos,0.0,ch013
4,Livianos,0.0,ch013
4,Menores,0.0,ch013
4,Pesados,0.0,ch013
4,Remolques y SemiR,0.0,ch013
5,Hibridos y Electricos,0.0,ch013
5,Livianos,0.0,ch013
5,Menores,0.0,ch013
5,Pesados,0.0,ch013
5,Remolques y SemiR,0.0,ch013
6,Hibridos y Electricos,-0.28804168976236694,ch013
6,Livianos,0.0,ch013
6,Menores,0.0,ch013
6,Pesados,0.0,ch013
6,Remolques y SemiR,0.0,ch013
7,Hibridos y Electricos,0.0,ch013
7,Livianos,0.0,ch013
7,Menores,0.0,ch013
7,Pesados,0.0,ch013
7,Remolques y SemiR,0.0,ch013
0,Hibridos y Electricos,0.0,ch013n
0,Livianos,0.0,ch013n
0,Menores,0.0,ch013n
0,Pesados,0.0,ch013n
0,Remolques y SemiR,0.0,ch013n
1,Hibridos y Electricos,0.0,ch013n
1,Livianos,0.0,ch013n
1,Menores,0.0,ch013n
1,Pesados,0.0,ch013n
1,Remolques y SemiR,0.0,ch013n
2,Hibridos y Electricos,0.0,ch013n
2,Livianos,0.0,ch013n
2,Menores,0.0,ch013n
2,Pesados,0.0,ch013n
2,Remolques y SemiR,0.0,ch013n
3,Hibridos y Electricos,0.0,ch013n
3,Livianos,0.0,ch013n
3,Menores,0.0,ch013n
3,Pesados,0.0,ch013n
3,Remolques y SemiR,0.0,ch013n
4,Hibridos y Electricos,0.0,ch013n
4,Livianos,0.0,ch013n
4,Menores,0.0,ch013n
4,Pesados,0.0,ch013n
4,Remolques y SemiR,0.0,ch013n
5,Hibridos y Electricos,0.0,ch013n
5,Livianos,0.0,ch013n
5,Menores,0.0,ch013n
5,Pesados,0.0,ch013n
5,Remolques y SemiR,0.0,ch013n
6,Hibridos y Electricos,0.0,ch013n
6,Livianos,0.0,ch013n
6,Menores,0.0,ch013n
6,Pesados,0.0,ch013n
6,Remolques y SemiR,0.0,ch013n
7,Hibridos y Electricos,0.0,ch013n
7,Livianos,0.0,ch013n
7,Menores,0.0,ch013n
7,Pesados,0.0,ch013n
7,Remolques y SemiR,0.0,ch013n
0,Hibridos y Electricos,0.0,ch014
0,Livianos,0.0,ch014
0,Menores,-0.3179191469752843,ch014
0,Pesados,0.0,ch014
0,Remolques y SemiR,0.0,ch014
1,Hibridos y Electricos,-0.5221615501861321,ch014
1,Livianos,-0.3741702762564657,ch014
1,Menores,0.0,ch014
1,Pesados,-0.3291169147081573,ch014
1,Remolques y SemiR,0.0,ch014
2,Hibridos y Electricos,0.0,ch014
2,Livianos,0.0,ch014
2,Menores,0.0,ch014
2,Pesados,0.0,ch014
2,Remolques y SemiR,0.0,ch014
3,Hibridos y Electricos,0.0,ch014
3,Livianos,0.0,ch014
3,Menores,0.0,ch014
3,Pesados,0.0,ch014
3,Remolques y SemiR,0.5149997541173598,ch014
4,Hibridos y Electricos,0.0,ch014
4,Livianos,0.0,ch014
4,Menores,0.0,ch014
4,Pesados,0.0,ch014
4,Remolques y SemiR,0.0,ch014
5,Hibridos y Electricos,0.0,ch014
5,Livianos,0.0,ch014
5,Menores,0.0,ch014
5,Pesados,0.0,ch014
5,Remolques y SemiR,0.0,ch014
6,Hibridos y Electricos,0.0,ch014
6,Livianos,0.0,ch014
6,Menores,0.0,ch014
6,Pesados,0.0,ch014
6,Remolques y SemiR,0.0,ch014
7,Hibridos y Electricos,0.0,ch014
7,Livianos,0.0,ch014
7,Menores,0.0,ch014
7,Pesados,0.0,ch014
7,Remolques y SemiR,0.0,ch014
0,Hibridos y Electricos,0.7157911443035433,ch014n
0,Livianos,0.0,ch014n
0,Menores,0.0,ch014n
0,Pesados,0.0,ch014n
0,Remolques y SemiR,0.0,ch014n
1,Hibridos y Electricos,0.0,ch014n
1,Livianos,0.0,ch014n
1,Menores,0.0,ch014n
1,Pesados,0.0,ch014n
1,Remolques y SemiR,0.0,ch014n
2,Hibridos y Electricos,0.0,ch014n
2,Livianos,-0.6847662521718844,ch014n
2,Menores,0.0,ch014n
2,Pesados,0.0,ch014n
2,Remolques y SemiR,0.0,ch014n
3,Hibridos y Electricos,0.0,ch014n
3,Livianos,0.0,ch014n
3,Menores,-0.7537477974609421,ch014n
3,Pesados,0.0,ch014n
3,Remolques y SemiR,0.0,ch014n
4,Hibridos y Electricos,0.0,ch014n
4,Livianos,0.0,ch014n
4,Menores,0.0,ch014n
4,Pesados,0.0,ch014n
4,Remolques y SemiR,0.0,ch014n
5,Hibridos y Electricos,0.0,ch014n
5,Livianos,0.0,ch014n
5,Menores,0.0,ch014n
5,Pesados,0.6914930772905465,ch014n
5,Remolques y SemiR,0.0,ch014n
6,Hibridos y Electricos,0.0,ch014n
6,Livianos,0.0,ch014n
6,Menores,0.0,ch014n
6,Pesados,0.0,ch014n
6,Remolques y SemiR,0.0,ch014n
7,Hibridos y Electricos,0.0,ch014n
7,Livianos,0.0,ch014n
7,Menores,0.0,ch014n
7,Pesados,0.0,ch014n
7,Remolques y SemiR,-0.049629166698546626,ch014n
0,Hibridos y Electricos,0.0,ckg-500
0,Livianos,0.0,ckg-500
0,Menores,0.0,ckg-500
0,Pesados,0.0,ckg-500
0,Remolques y SemiR,0.0,ckg-500
1,Hibridos y Electricos,0.0,ckg-500
1,Livianos,0.0,ckg-500
1,Menores,0.0,ckg-500
1,Pesados,0.0,ckg-500
1,Remolques y SemiR,0.0,ckg-500
2,Hibridos y Electricos,0.0,ckg-500
2,Livianos,0.0,ckg-500
2,Menores,0.0,ckg-500
2,Pesados,0.0,ckg-500
2,Remolques y SemiR,0.0,ckg-500
3,Hibridos y Electricos,0.0,ckg-500
3,Livianos,0.0,ckg-500
3,Menores,0.0,ckg-500
3,Pesados,0.0,ckg-500
3,Remolques y SemiR,0.0,ckg-500
4,Hibridos y Electricos,0.0,ckg-500
4,Livianos,0.0,ckg-500
4,Menores,0.0,ckg-500
4,Pesados,0.0,ckg-500
4,Remolques y SemiR,0.0,ckg-500
5,Hibridos y Electricos,0.0,ckg-500
5,Livianos,0.0,ckg-500
5,Menores,0.0,ckg-500
5,Pesados,0.0,ckg-500
5,Remolques y SemiR,0.0,ckg-500
6,Hibridos y Electricos,0.0,ckg-500
6,Livianos,0.0,ckg-500
6,Menores,0.0,ckg-500
6,Pesados,0.0,ckg-500
6,Remolques y SemiR,0.0,ckg-500
7,Hibridos y Electricos,0.0,ckg-500
7,Livianos,0.0,ckg-500
7,Menores,0.0,ckg-500
7,Pesados,0.0,ckg-500
7,Remolques y SemiR,0.0,ckg-500
0,Hibridos y Electricos,0.0,ckg-511
0,Livianos,0.0,ckg-511
0,Menores,0.0,ckg-511
0,Pesados,0.0,ckg-511
0,Remolques y SemiR,0.0,ckg-511
1,Hibridos y Electricos,0.0,ckg-511
1,Livianos,0.0,ckg-511
1,Menores,0.0,ckg-511
1,Pesados,0.0,ckg-511
1,Remolques y SemiR,0.0,ckg-511
2,Hibridos y Electricos,0.6167226357808838,ckg-511
2,Livianos,0.0,ckg-511
2,Menores,0.0,ckg-511
2,Pesados,0.0,ckg-511
2,Remolques y SemiR,0.0,ckg-511
3,Hibridos y Electricos,0.0,ckg-511
3,Livianos,0.0,ckg-511
3,Menores,0.0,ckg-511
3,Pesados,0.0,ckg-511
3,Remolques y SemiR,0.0,ckg-511
4,Hibridos y Electricos,0.0,ckg-511
4,Livianos,0.7153661543167783,ckg-511
4,Menores,0.5344983485671171,ckg-511
4,Pesados,0.5938381971984613,ckg-511
4,Remolques y SemiR,0.0,ckg-511
5,Hibridos y Electricos,0.0,ckg-511
5,Livianos,0.0,ckg-511
5,Menores,0.0,ckg-511
5,Pesados,0.0,ckg-511
5,Remolques y SemiR,0.0,ckg-511
6,Hibridos y Electricos,0.0,ckg-511
6,Livianos,0.0,ckg-511
6,Menores,0.0,ckg-511
6,Pesados,0.0,ckg-511
6,Remolques y SemiR,-0.6938242194074405,ckg-511
7,Hibridos y Electricos,0.0,ckg-511
7,Livianos,0.0,ckg-511
7,Menores,0.0,ckg-511
7,Pesados,0.0,ckg-511
7,Remolques y SemiR,0.0,ckg-511
0,Hibridos y Electricos,0.0,ckg-513
0,Livianos,0.0,ckg-513
0,Menores,0.0,ckg-513
0,Pesados,0.0,ckg-513
0,Remolques y SemiR,0.0,ckg-513
1,Hibridos y Electricos,0.0,ckg-513
1,Livianos,0.0,ckg-513
1,Menores,0.0,ckg-513
1,Pesados,0.0,ckg-513
1,Remolques y SemiR,0.0,ckg-513
2,Hibridos y Electricos,0.0,ckg-513
2,Livianos,0.0,ckg-513
2,Menores,-0.6897895507021451,ckg-513
2,Pesados,0.0,ckg-513
2,Remolques y SemiR,-0.7937893485561611,ckg-513
3,Hibridos y Electricos,0.7919779219028124,ckg-513
3,Livianos,0.0,ckg-513
3,Menores,0.0,ckg-513
3,Pesados,0.44636401604204573,ckg-513
3,Remolques y SemiR,0.0,ckg-513
4,Hibridos y Electricos,0.0,ckg-513
4,Livianos,0.0,ckg-513
4,Menores,0.0,ckg-513
4,Pesados,0.0,ckg-513
4,Remolques y SemiR,0.0,ckg-513
5,Hibridos y Electricos,0.0,ckg-513
5,Livianos,0.5451561585399252,ckg-513
5,Menores,0.0,ckg-513
5,Pesados,0.0,ckg-513
5,Remolques y SemiR,0.0,ckg-513
6,Hibridos y Electricos,0.0,ckg-513
6,Livianos,0.0,ckg-513
6,Menores,0.0,ckg-513
6,Pesados,0.0,ckg-513
6,Remolques y SemiR,0.0,ckg-513
7,Hibridos y Electricos,0.0,ckg-513
7,Livianos,0.0,ckg-513
7,Menores,0.0,ckg-513
7,Pesados,0.0,ckg-513
7,Remolques y SemiR,0.0,ckg-513
0,Hibridos y Electricos,0.0,ckgm-500
0,Livianos,-0.6993583917378875,ckgm-500
0,Menores,0.0,ckgm-500
0,Pesados,0.0,ckgm-500
0,Remolques y SemiR,0.0,ckgm-500
1,Hibridos y Electricos,-0.9146856308373159,ckgm-500
1,Livianos,0.0,ckgm-500
1,Menores,0.0,ckgm-500
1,Pesados,0.9966690104652955,ckgm-500
1,Remolques y SemiR,0.9933458150386981,ckgm-500
2,Hibridos y Electricos,0.0,ckgm-500
2,Livianos,0.0,ckgm-500
2,Menores,-0.8616470691487075,ckgm-500
2,Pesados,0.0,ckgm-500
2,Remolques y SemiR,0.0,ckgm-500
3,Hibridos y Electricos,0.0,ckgm-500
3,Livianos,0.0,ckgm-500
3,Menores,0.0,ckgm-500
3,Pesados,0.0,ckgm-500
3,Remolques y SemiR,0.0,ckgm-500
4,Hibridos y Electricos,0.0,ckgm-500
4,Livianos,0.0,ckgm-500
4,Menores,0.0,ckgm-500
4,Pesados,0.0,ckgm-500
4,Remolques y SemiR,0.0,ckgm-500
5,Hibridos y Electricos,0.0,ckgm-500
5,Livianos,0.0,ckgm-500
5,Menores,0.0,ckgm-500
5,Pesados,0.0,ckgm-500
5,Remolques y SemiR,0.0,ckgm-500
6,Hibridos y Electricos,0.0,ckgm-500
6,Livianos,0.0,ckgm-500
6,Menores,0.0,ckgm-500
6,Pesados,0.0,ckgm-500
6,Remolques y SemiR,0.0,ckgm-500
7,Hibridos y Electricos,0.0,ckgm-500
